meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
1562.1653900034923,0.113914326,-0.00023916998,2231.110059831648,2573.363147731867,342.2530879002188,25.49596584422282,17.277179000102294,3.7943046,0.011494163,-311.7285,1562.1653900034923,115.86134,0.0,222.55627686642293,13.563777,65.40639132514966,222.55627686642293,157.14988554127328,-3.425673,1
1107.3276687210716,0.10725388,-0.00046571382,1956.7244755890688,2450.8304347264184,494.1059591373496,22.759522560718494,19.119362408534027,3.4149864,0.0024637973,-308.0698,1107.3276687210716,133.90117,0.0,248.37216905734888,32.44701,82.88426748110167,248.37216905734888,165.48790157624722,-1.1089742,1
1611.2409664099953,0.10948613,-0.00023255087,2651.7767859244686,2467.3892337919315,-184.38755213253717,25.579081612137536,18.655560596436157,3.9734128,0.010252333,-288.2177,1611.2409664099953,123.57636,0.0,233.08188075904494,18.502909,121.34967043801211,233.08188075904494,111.73221032103282,-8.057744,1
1538.7672177439001,0.11451943,-0.00034797066,2930.230383622711,3042.802095914592,112.57171229188089,24.28652195280764,18.51289166826196,3.9893079,0.010962266,-281.05505,1538.7672177439001,119.8493,0.0,298.79793764201077,27.545883,76.44550209132854,298.79793764201077,222.35243555068223,-8.812542,1
1304.9814431487425,0.11960389,-0.0004055753,3425.966460146256,4864.470662014008,1438.5042018677518,23.86278321945864,20.50207457324731,3.6389153,0.006525476,-300.9951,1304.9814431487425,134.45152,0.0,230.40470702053787,22.791187,119.95585059317834,230.40470702053787,110.44885642735953,-3.1956391,1
1300.4389796992418,0.11604333,-0.00023874507,2185.304936159714,2597.1480528317543,411.8431166720402,24.308841220460717,18.4556604321751,3.5869985,0.006392041,-299.17865,1300.4389796992418,124.79776,0.0,264.6655079380657,22.339806,109.36644661993022,264.6655079380657,155.29906131813544,-2.2262814,1
1155.3943478109047,0.13520817,-0.00047339522,3042.016370014152,2690.1532816498716,-351.86308836428043,25.63783469763492,19.13197991362547,3.5817125,0.0053754407,-296.936,1155.3943478109047,134.66254,0.0,233.08188075904494,21.128359,65.40639132514966,233.08188075904494,167.67548943389528,0.08686444,1
1345.9356073715724,0.13116254,-0.00040965702,1818.4552605922945,2473.5994968479717,655.1442362556772,24.358069943495384,19.094215541720494,3.478205,0.006084247,-286.93103,1345.9356073715724,116.6938,0.0,233.08188075904494,35.63816,125.62905732418486,233.08188075904494,107.45282343486008,-4.953993,1
1184.47936203343,0.11418187,-0.00023183838,1722.1200327048336,1714.070066038034,-8.049966666799719,23.958319248775688,18.887814627593695,3.7502916,0.005601026,-303.55756,1184.47936203343,139.96451,0.0,264.6655079380657,22.586304,121.34967043801211,264.6655079380657,143.31583750005356,-4.1809616,1
1206.4462177735752,0.12457734,-0.0003408072,1057.6201759030225,1495.2920620431871,437.6718861401646,24.35194422172487,18.160856827472738,3.7803314,0.006050858,-298.27332,1206.4462177735752,129.90974,0.0,254.17759331190004,23.297646,101.45478129445331,254.17759331190004,152.72281201744673,-2.8140736,1
